query,expanded_english_queries,rank,image_filename,image_path,image_id,score
低光照下，前车强逆光,"nighttime dashcam road scene with a lead vehicle directly ahead, strong glare and backlighting around the vehicle, low visibility, dark surroundings, and bright lights facing or reflecting toward the camera",1,08_02_04_0_0_1601101_60.jpg,/home/leo494/projects/Retriv/input/raw/issue_1003000/08_02_04_0_0_1601101_60.jpg,08_02_04_0_0_1601101_60,0.5021958947181702
低光照下，前车强逆光,"nighttime dashcam road scene with a lead vehicle directly ahead, strong glare and backlighting around the vehicle, low visibility, dark surroundings, and bright lights facing or reflecting toward the camera",2,19_02_04_0_0_12022755_115.jpg,/home/leo494/projects/Retriv/input/raw/issue_1002000/19_02_04_0_0_12022755_115.jpg,19_02_04_0_0_12022755_115,0.48502087593078613
低光照下，前车强逆光,"nighttime dashcam road scene with a lead vehicle directly ahead, strong glare and backlighting around the vehicle, low visibility, dark surroundings, and bright lights facing or reflecting toward the camera",3,15_02_04_0_0_24659033_205.jpg,/home/leo494/projects/Retriv/input/raw/issue_1003000/15_02_04_0_0_24659033_205.jpg,15_02_04_0_0_24659033_205,0.47440940141677856
低光照下，前车强逆光,"nighttime dashcam road scene with a lead vehicle directly ahead, strong glare and backlighting around the vehicle, low visibility, dark surroundings, and bright lights facing or reflecting toward the camera",4,18_02_04_0_0_12019211_40.jpg,/home/leo494/projects/Retriv/input/raw/issue_1006000/18_02_04_0_0_12019211_40.jpg,18_02_04_0_0_12019211_40,0.4670381546020508
低光照下，前车强逆光,"nighttime dashcam road scene with a lead vehicle directly ahead, strong glare and backlighting around the vehicle, low visibility, dark surroundings, and bright lights facing or reflecting toward the camera",5,08_02_04_0_0_1723965_110.jpg,/home/leo494/projects/Retriv/input/raw/issue_1004000/08_02_04_0_0_1723965_110.jpg,08_02_04_0_0_1723965_110,0.4482263922691345
低光照下，前车强逆光,"nighttime dashcam road scene with a lead vehicle directly ahead, strong glare and backlighting around the vehicle, low visibility, dark surroundings, and bright lights facing or reflecting toward the camera",6,20_02_04_0_0_12027481_185.jpg,/home/leo494/projects/Retriv/input/raw/issue_1006000/20_02_04_0_0_12027481_185.jpg,20_02_04_0_0_12027481_185,0.4270634055137634
低光照下，前车强逆光,"nighttime dashcam road scene with a lead vehicle directly ahead, strong glare and backlighting around the vehicle, low visibility, dark surroundings, and bright lights facing or reflecting toward the camera",7,13_02_04_0_0_1735851_5.jpg,/home/leo494/projects/Retriv/input/raw/issue_1004000/13_02_04_0_0_1735851_5.jpg,13_02_04_0_0_1735851_5,0.43789297342300415
低光照下，前车强逆光,"nighttime dashcam road scene with a lead vehicle directly ahead, strong glare and backlighting around the vehicle, low visibility, dark surroundings, and bright lights facing or reflecting toward the camera",8,16_02_04_0_0_24659033_240_1.jpg,/home/leo494/projects/Retriv/input/raw/issue_1003000/16_02_04_0_0_24659033_240_1.jpg,16_02_04_0_0_24659033_240_1,0.4080379009246826
低光照下，前车强逆光,"nighttime dashcam road scene with a lead vehicle directly ahead, strong glare and backlighting around the vehicle, low visibility, dark surroundings, and bright lights facing or reflecting toward the camera",9,15_02_04_0_0_3959016_120.jpg,/home/leo494/projects/Retriv/input/raw/issue_1004000/15_02_04_0_0_3959016_120.jpg,15_02_04_0_0_3959016_120,0.4169142246246338
低光照下，前车强逆光,"nighttime dashcam road scene with a lead vehicle directly ahead, strong glare and backlighting around the vehicle, low visibility, dark surroundings, and bright lights facing or reflecting toward the camera",10,16_02_04_0_0_3959016_195.jpg,/home/leo494/projects/Retriv/input/raw/issue_1004000/16_02_04_0_0_3959016_195.jpg,16_02_04_0_0_3959016_195,0.41477125883102417
低光照下，前车强逆光,"nighttime dashcam road scene with a lead vehicle directly ahead, strong glare and backlighting around the vehicle, low visibility, dark surroundings, and bright lights facing or reflecting toward the camera",11,09_02_04_0_0_1601105_145.jpg,/home/leo494/projects/Retriv/input/raw/issue_1003000/09_02_04_0_0_1601105_145.jpg,09_02_04_0_0_1601105_145,0.4433044195175171
低光照下，前车强逆光,"nighttime dashcam road scene with a lead vehicle directly ahead, strong glare and backlighting around the vehicle, low visibility, dark surroundings, and bright lights facing or reflecting toward the camera",12,12_02_04_0_0_1735589_185.jpg,/home/leo494/projects/Retriv/input/raw/issue_1004000/12_02_04_0_0_1735589_185.jpg,12_02_04_0_0_1735589_185,0.4431523084640503
低光照下，前车强逆光,"nighttime dashcam road scene with a lead vehicle directly ahead, strong glare and backlighting around the vehicle, low visibility, dark surroundings, and bright lights facing or reflecting toward the camera",13,17_02_04_0_0_3963188_200.jpg,/home/leo494/projects/Retriv/input/raw/issue_1004000/17_02_04_0_0_3963188_200.jpg,17_02_04_0_0_3963188_200,0.4311797022819519
低光照下，前车强逆光,"nighttime dashcam road scene with a lead vehicle directly ahead, strong glare and backlighting around the vehicle, low visibility, dark surroundings, and bright lights facing or reflecting toward the camera",14,18_02_04_0_0_12009800_5.jpg,/home/leo494/projects/Retriv/input/raw/issue_1002000/18_02_04_0_0_12009800_5.jpg,18_02_04_0_0_12009800_5,0.42671144008636475
低光照下，前车强逆光,"nighttime dashcam road scene with a lead vehicle directly ahead, strong glare and backlighting around the vehicle, low visibility, dark surroundings, and bright lights facing or reflecting toward the camera",15,17_02_04_0_0_2905998_155.jpg,/home/leo494/projects/Retriv/input/raw/issue_1003000/17_02_04_0_0_2905998_155.jpg,17_02_04_0_0_2905998_155,0.4147650897502899
低光照下，前车强逆光,"nighttime dashcam road scene with a lead vehicle directly ahead, strong glare and backlighting around the vehicle, low visibility, dark surroundings, and bright lights facing or reflecting toward the camera",16,17_02_04_0_0_12009800_30.jpg,/home/leo494/projects/Retriv/input/raw/issue_1002000/17_02_04_0_0_12009800_30.jpg,17_02_04_0_0_12009800_30,0.41471201181411743
低光照下，前车强逆光,"nighttime dashcam road scene with a lead vehicle directly ahead, strong glare and backlighting around the vehicle, low visibility, dark surroundings, and bright lights facing or reflecting toward the camera",17,10_02_04_0_0_1601105_245.jpg,/home/leo494/projects/Retriv/input/raw/issue_1003000/10_02_04_0_0_1601105_245.jpg,10_02_04_0_0_1601105_245,0.40840965509414673
低光照下，前车强逆光,"nighttime dashcam road scene with a lead vehicle directly ahead, strong glare and backlighting around the vehicle, low visibility, dark surroundings, and bright lights facing or reflecting toward the camera",18,07_02_04_0_0_11959836_185.jpg,/home/leo494/projects/Retriv/input/raw/issue_1006000/07_02_04_0_0_11959836_185.jpg,07_02_04_0_0_11959836_185,0.40579211711883545
低光照下，前车强逆光,"nighttime dashcam road scene with a lead vehicle directly ahead, strong glare and backlighting around the vehicle, low visibility, dark surroundings, and bright lights facing or reflecting toward the camera",19,03_02_04_0_0_11924864_150.jpg,/home/leo494/projects/Retriv/input/raw/issue_1001000/03_02_04_0_0_11924864_150.jpg,03_02_04_0_0_11924864_150,0.4022933840751648
低光照下，前车强逆光,"nighttime dashcam road scene with a lead vehicle directly ahead, strong glare and backlighting around the vehicle, low visibility, dark surroundings, and bright lights facing or reflecting toward the camera",20,07_02_04_0_0_1601100_200.jpg,/home/leo494/projects/Retriv/input/raw/issue_1003000/07_02_04_0_0_1601100_200.jpg,07_02_04_0_0_1601100_200,0.3933869004249573
对向来车,"dashcam road scene with an oncoming vehicle approaching from the opposite lane, headlights facing the camera, the vehicle positioned ahead in the opposing direction, and lane markings or road separation visible between traffic directions",1,08_02_04_0_0_1601101_60.jpg,/home/leo494/projects/Retriv/input/raw/issue_1003000/08_02_04_0_0_1601101_60.jpg,08_02_04_0_0_1601101_60,0.5414226055145264
对向来车,"dashcam road scene with an oncoming vehicle approaching from the opposite lane, headlights facing the camera, the vehicle positioned ahead in the opposing direction, and lane markings or road separation visible between traffic directions",2,19_02_04_0_0_12022755_115.jpg,/home/leo494/projects/Retriv/input/raw/issue_1002000/19_02_04_0_0_12022755_115.jpg,19_02_04_0_0_12022755_115,0.5075753927230835
对向来车,"dashcam road scene with an oncoming vehicle approaching from the opposite lane, headlights facing the camera, the vehicle positioned ahead in the opposing direction, and lane markings or road separation visible between traffic directions",3,12_02_04_0_0_1735589_185.jpg,/home/leo494/projects/Retriv/input/raw/issue_1004000/12_02_04_0_0_1735589_185.jpg,12_02_04_0_0_1735589_185,0.49909961223602295
